month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,pending_listing_count,average_listing_price,total_listing_count
201708,28140,"kansas city, mo-ks",30,269900,6377,57.5,2828,2191,341218.511,8568
201708,18140,"columbus, oh",31,254950,4955,44.5,2656,3650,339057.9773,8605
201708,26900,"indianapolis-carmel-anderson, in",32,229450,6595,52.5,2788,4553,312324.8914,11148
201708,29820,"las vegas-henderson-paradise, nv",33,319495,6468,47,3520,5860,501026.9606,12328
201708,12420,"austin-round rock, tx",34,375450,9103,53.5,3384,3063,558817.7745,12166
201708,34980,"nashville-davidson--murfreesboro--franklin, tn",35,386592.5,6615,38.5,3496,2463,544749.8371,9078
201708,41940,"san jose-sunnyvale-santa clara, ca",36,1025000,1120,29,1268,1626,1639304.381,2746
201708,47260,"virginia beach-norfolk-newport news, va-nc",37,269900,12288,64,3324,526,348944.2046,12814
201708,33340,"milwaukee-waukesha-west allis, wi",38,239950,4392,47.5,1924,2024,341475.0714,6416
201708,39300,"providence-warwick, ri-ma",39,356900,5390,55.5,2220,1337,552299.6305,6727
201708,27260,"jacksonville, fl",40,312450,8416,64,2940,5310,427260.502,13726
201708,36420,"oklahoma city, ok",41,225000,6893,57.5,2180,6,295056.3387,6899
201708,31140,"louisville/jefferson county, ky-in",42,240925,4406,50.5,1992,2721,321770.3199,7127
201708,32820,"memphis, tn-ms-ar",43,195000,4850,56.5,1788,1412,252913.3843,6262
201708,35380,"new orleans-metairie, la",44,275000,4819,68.5,1400,1982,378577.0146,6801
201708,40060,"richmond, va",45,289995,4773,56.5,1904,3904,346816.3633,8677
201708,39580,"raleigh, nc",46,364031,4907,62.5,2000,1921,432965.9551,6828
201708,15380,"buffalo-cheektowaga-niagara falls, ny",47,179900,2439,40,1244,59,242223.4251,2498
201708,25540,"hartford-west hartford-east hartford, ct",48,265000,7125,61.5,1796,13,341646.8448,7138
201708,13820,"birmingham-hoover, al",49,210000,5894,73.5,1548,1330,274666.7707,7224
201708,40380,"rochester, ny",50,174900,3152,46.5,1328,125,235051.6733,3277
201707,35620,"new york-newark-jersey city, ny-nj-pa",1,485000,78337,65,22716,10393,1056523.995,88730
201707,31080,"los angeles-long beach-anaheim, ca",2,765440,19280,36,10796,10372,1568535.243,29652
201707,16980,"chicago-naperville-elgin, il-in-wi",3,315000,37863,48,17296,23105,466368.1703,60968
201707,19100,"dallas-fort worth-arlington, tx",4,365600,18337,44,9892,13335,521096.6802,31672
201707,26420,"houston-the woodlands-sugar land, tx",5,314504,30486,52,11504,11604,425581.2473,42090
201707,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,249900,25535,67,8556,14665,365493.674,40200
201707,47900,"washington-arlington-alexandria, dc-va-md-wv",7,459900,18556,45,8680,6328,650341.2952,24884
201707,33100,"miami-fort lauderdale-west palm beach, fl",8,399000,47507,91,12316,15914,900786.6496,63421
201707,12060,"atlanta-sandy springs-roswell, ga",9,299900,42922,50,18400,12973,414292.9848,55895
201707,14460,"boston-cambridge-newton, ma-nh",10,545000,10440,46,4996,2614,832745.6896,13054
201707,41860,"san francisco-oakland-hayward, ca",11,879000,4735,31,4148,4732,1427490.057,9467
201707,19820,"detroit-warren-dearborn, mi",12,232714,13257,37,8160,261,332315.0542,13518
201707,38060,"phoenix-mesa-scottsdale, az",13,335000,15977,54,6732,4270,537426.4356,20247
201707,42660,"seattle-tacoma-bellevue, wa",14,499900,5891,22,5684,2,769547.5838,5893
201707,33460,"minneapolis-st. paul-bloomington, mn-wi",15,339000,10569,44,5604,9791,451174.2098,20360
201707,40140,"riverside-san bernardino-ontario, ca",16,379000,14889,47,6892,5076,531875.1687,19965
201707,45300,"tampa-st. petersburg-clearwater, fl",17,269900,13903,59,5616,9258,395118.0697,23161
201707,41740,"san diego-carlsbad, ca",18,699000,5774,31,3792,317,1227853.021,6091
201707,41180,"st. louis, mo-il",19,204900,11112,58,4280,6409,291293.229,17521
201707,19740,"denver-aurora-lakewood, co",20,515000,7365,31,6216,613,690285.0238,7978
201707,12580,"baltimore-columbia-towson, md",21,309000,11292,53,4304,1924,405847.6512,13216
201707,38300,"pittsburgh, pa",22,179900,9364,68,2860,4456,271573.3714,13820
201707,38900,"portland-vancouver-hillsboro, or-wa",23,484999,6944,33,4284,256,606730.9654,7200
201707,16740,"charlotte-concord-gastonia, nc-sc",24,340900,9156,58,3940,4890,448299.3199,14046
201707,36740,"orlando-kissimmee-sanford, fl",25,299000,10583,61,4008,6440,425685.385,17023
201707,17460,"cleveland-elyria, oh",26,174900,7150,59,2800,4641,262777.7577,11791
201707,41700,"san antonio-new braunfels, tx",27,299500,9606,53,3840,5408,396414.6453,15014
201707,17140,"cincinnati, oh-ky-in",28,239990,7263,50,3256,5378,320209.1187,12641
201707,40900,"sacramento--roseville--arden-arcade, ca",29,459000,5482,37,3564,4516,625539.013,9998
201707,28140,"kansas city, mo-ks",30,274950,6385,53,2944,2240,341528.6991,8625
201707,18140,"columbus, oh",31,259777,4742,41,2800,3922,342120.4126,8664
201707,26900,"indianapolis-carmel-anderson, in",32,229999,6389,51,3060,4799,316552.1875,11188
201707,29820,"las vegas-henderson-paradise, nv",33,320000,6455,47,3628,6217,498413.9541,12672
201707,12420,"austin-round rock, tx",34,384725,8878,50,3800,3377,578121.1541,12255
201707,34980,"nashville-davidson--murfreesboro--franklin, tn",35,387900,6522,37,3640,2567,554275.7803,9089
201707,41940,"san jose-sunnyvale-santa clara, ca",36,1035000,1176,30,1356,1673,1656484.028,2849
201707,47260,"virginia beach-norfolk-newport news, va-nc",37,273500,12351,61,3600,554,350788.7717,12905
201707,33340,"milwaukee-waukesha-west allis, wi",38,245000,4211,43,1968,2282,346637.9844,6493
201707,39300,"providence-warwick, ri-ma",39,359900,5291,52,2184,1373,561475.9866,6664
201707,27260,"jacksonville, fl",40,314000,8279,66,2960,5527,430997.892,13806
201707,36420,"oklahoma city, ok",41,227000,6804,57,2364,11,297279.6579,6815
201707,31140,"louisville/jefferson county, ky-in",42,239900,4339,50,2084,2805,320319.3849,7144
201707,32820,"memphis, tn-ms-ar",43,198500,4826,57,1792,1501,255656.0438,6327
201707,35380,"new orleans-metairie, la",44,275000,4752,68,1544,2095,378985.974,6847
201707,40060,"richmond, va",45,295000,4713,56,2040,4189,352456.4583,8902
201707,39580,"raleigh, nc",46,365000,4946,59,2156,2068,435639.7924,7014
201707,15380,"buffalo-cheektowaga-niagara falls, ny",47,179900,2331,39,1208,56,246518.1176,2387
201707,25540,"hartford-west hartford-east hartford, ct",48,284900,5807,59,1828,1948,370099.4517,7755
201707,13820,"birmingham-hoover, al",49,213000,5912,74,1776,1463,276405.8898,7375
201707,40380,"rochester, ny",50,179900,3120,44,1392,136,239209.9163,3256
201706,35620,"new york-newark-jersey city, ny-nj-pa",1,492000,78840,58,25268,10500,1079612.775,89340
201706,31080,"los angeles-long beach-anaheim, ca",2,775000,18826,33.5,11700,10732,1594336.785,29558
201706,16980,"chicago-naperville-elgin, il-in-wi",3,319900,36462,46,18384,25708,473277.7255,62170
201706,19100,"dallas-fort worth-arlington, tx",4,374949.5,16994,42.5,10300,13747,538266.4193,30741
201706,26420,"houston-the woodlands-sugar land, tx",5,319494,29232,50,11924,12178,432999.7488,41410
201706,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,248854,25300,63.5,9228,16236,367954.7707,41536
201706,47900,"washington-arlington-alexandria, dc-va-md-wv",7,469000,18338,39.5,10040,7299,662471.9797,25637
201706,33100,"miami-fort lauderdale-west palm beach, fl",8,390000,48346,90,11400,16273,907287.7492,64619
201706,12060,"atlanta-sandy springs-roswell, ga",9,303558,41184,46,18704,13616,422948.3135,54800
201706,14460,"boston-cambridge-newton, ma-nh",10,549900,10644,38,7464,3003,848149.2171,13647
201706,41860,"san francisco-oakland-hayward, ca",11,899949.5,4877,28.5,4784,5039,1469286.567,9916
201706,19820,"detroit-warren-dearborn, mi",12,235000,12282,36.5,7856,225,339742.1034,12507
201706,38060,"phoenix-mesa-scottsdale, az",13,340000,16651,52,7192,4731,559071.9795,21382
201706,42660,"seattle-tacoma-bellevue, wa",14,499975,5268,16,6100,2,777033.6871,5270
201706,33460,"minneapolis-st. paul-bloomington, mn-wi",15,342450,10220,41.5,6604,10676,456030.2294,20896
201706,40140,"riverside-san bernardino-ontario, ca",16,379450,14861,45.5,6888,5197,544340.0234,20058
201706,45300,"tampa-st. petersburg-clearwater, fl",17,269700,13721,58,5484,9879,398694.5203,23600
201706,41740,"san diego-carlsbad, ca",18,699450,5584,31,4020,307,1236024.545,5891
201706,41180,"st. louis, mo-il",19,206950,10467,56.5,4516,6828,296376.8681,17295
201706,19740,"denver-aurora-lakewood, co",20,522500,6715,29,6688,589,701206.4156,7304
201706,12580,"baltimore-columbia-towson, md",21,309949.5,11127,50,4700,2049,409712.6087,13176
201706,38300,"pittsburgh, pa",22,179900,9074,66,2956,4767,271047.1728,13841
201706,38900,"portland-vancouver-hillsboro, or-wa",23,489000,5925,30,4592,232,616582.428,6157
201706,16740,"charlotte-concord-gastonia, nc-sc",24,346500,8984,54.5,3768,5162,453020.0002,14146
201706,36740,"orlando-kissimmee-sanford, fl",25,299000,10273,59,4180,6759,430930.8432,17032
201706,17460,"cleveland-elyria, oh",26,173212.5,6844,58.5,2960,4942,261683.9866,11786
201706,41700,"san antonio-new braunfels, tx",27,299945,8974,52.5,3952,5544,401386.2385,14518
201706,17140,"cincinnati, oh-ky-in",28,242250,6888,46.5,3424,5712,323900.1103,12600
201706,40900,"sacramento--roseville--arden-arcade, ca",29,469975,4899,33,3860,4653,632926.0318,9552
201706,28140,"kansas city, mo-ks",30,274950,6036,51.5,3188,2336,344915.8734,8372
201706,18140,"columbus, oh",31,259700,4239,40,2856,4001,347580.5055,8240
201706,26900,"indianapolis-carmel-anderson, in",32,233650,5904,50.5,3228,5233,318477.8049,11137
201706,29820,"las vegas-henderson-paradise, nv",33,322582.5,6332,49,3592,6742,499307.1959,13074
201706,12420,"austin-round rock, tx",34,392450,8393,44.5,3768,3606,589066.9011,11999
201706,34980,"nashville-davidson--murfreesboro--franklin, tn",35,389787,6284,36.5,3832,2725,563974.4608,9009
201706,41940,"san jose-sunnyvale-santa clara, ca",36,999499.5,1285,27,1536,1842,1644663.856,3127
201706,47260,"virginia beach-norfolk-newport news, va-nc",37,275000,12050,58.5,3588,617,354293.1136,12667
201706,33340,"milwaukee-waukesha-west allis, wi",38,249900,3824,42,2064,2630,353170.6032,6454
201706,39300,"providence-warwick, ri-ma",39,360000,5155,46.5,2448,1486,558384.7701,6641
201706,27260,"jacksonville, fl",40,315000,8235,65,2836,5725,433877.5365,13960
201706,36420,"oklahoma city, ok",41,229900,6547,56.5,2424,8,299479.4618,6555
201706,31140,"louisville/jefferson county, ky-in",42,239950,4201,45,2220,2769,322912.6878,6970
201706,32820,"memphis, tn-ms-ar",43,194900,4813,55,1820,1480,255108.449,6293
201706,35380,"new orleans-metairie, la",44,277000,4640,66,1428,2299,384712.0337,6939
201706,40060,"richmond, va",45,299645,4579,52.5,2144,4573,352262.8255,9152
201706,39580,"raleigh, nc",46,364900,4905,54.5,2272,2242,435067.5633,7147
201706,15380,"buffalo-cheektowaga-niagara falls, ny",47,178900,2230,34,1328,58,246852.3298,2288
201706,25540,"hartford-west hartford-east hartford, ct",48,289450,5670,53,2072,2109,368361.2849,7779
201706,13820,"birmingham-hoover, al",49,214950,5808,71,1832,1550,280142.9732,7358
201706,40380,"rochester, ny",50,179900,3022,39,1612,135,235895.6119,3157
201705,35620,"new york-newark-jersey city, ny-nj-pa",1,489500,77373,56.5,28644,10582,1101611.432,87955
201705,31080,"los angeles-long beach-anaheim, ca",2,775000,17578,32,11500,10743,1607896.219,28321
201705,16980,"chicago-naperville-elgin, il-in-wi",3,319450,35043,46.5,18224,26969,475854.6318,62012
201705,19100,"dallas-fort worth-arlington, tx",4,378950,15702,43,10052,13966,549351.8907,29668
201705,26420,"houston-the woodlands-sugar land, tx",5,320000,27814,48,12076,12482,437155.9762,40296
201705,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,244950,25072,60,10244,16638,363205.5922,41710
201705,47900,"washington-arlington-alexandria, dc-va-md-wv",7,469000,17890,36.5,11176,7559,668232.7731,25449
201705,33100,"miami-fort lauderdale-west palm beach, fl",8,394950,50710,87,12652,16953,918563.943,67663
201705,12060,"atlanta-sandy springs-roswell, ga",9,300016,39534,44.5,20072,14513,426418.0891,54047
201705,14460,"boston-cambridge-newton, ma-nh",10,549950,9620,36.5,7424,3007,858537.9429,12627
201705,41860,"san francisco-oakland-hayward, ca",11,899250,4577,22.5,5040,5007,1470044.091,9584
201705,19820,"detroit-warren-dearborn, mi",12,232400,11316,38,7636,219,336869.7319,11535
201705,38060,"phoenix-mesa-scottsdale, az",13,348948,17510,51,8032,5139,568946.3573,22649
201705,42660,"seattle-tacoma-bellevue, wa",14,499875,4409,13,5784,1,782383.1246,4410
201705,33460,"minneapolis-st. paul-bloomington, mn-wi",15,349400,9463,39,6668,11155,466847.1775,20618
201705,40140,"riverside-san bernardino-ontario, ca",16,379450,14858,45,7080,5364,552395.9957,20222
201705,45300,"tampa-st. petersburg-clearwater, fl",17,269595,14007,57,6140,10302,398843.8615,24309
201705,41740,"san diego-carlsbad, ca",18,702500,5283,30,4080,304,1263941.307,5587
201705,41180,"st. louis, mo-il",19,204950,10034,53.5,4656,6991,296368.9264,17025
201705,19740,"denver-aurora-lakewood, co",20,529450,6064,25.5,6368,587,713376.221,6651
201705,12580,"baltimore-columbia-towson, md",21,309000,10832,45.5,4972,2160,404814.8778,12992
201705,38300,"pittsburgh, pa",22,174950,8768,65.5,2988,4977,271126.7049,13745
201705,38900,"portland-vancouver-hillsboro, or-wa",23,489900,5350,29,4580,241,627024.8854,5591
201705,16740,"charlotte-concord-gastonia, nc-sc",24,345000,8778,52,4168,5206,450874.161,13984
201705,36740,"orlando-kissimmee-sanford, fl",25,298450,10074,60,4308,7038,434936.4403,17112
201705,17460,"cleveland-elyria, oh",26,164950,6568,60,2812,5110,258764.0343,11678
201705,41700,"san antonio-new braunfels, tx",27,299900,8527,52.5,3796,5381,399160.5395,13908
201705,17140,"cincinnati, oh-ky-in",28,239900,6472,49.5,3252,6029,322374.5397,12501
201705,40900,"sacramento--roseville--arden-arcade, ca",29,472250,4447,32.5,3888,4547,630298.0747,8994
201705,28140,"kansas city, mo-ks",30,273737.5,5758,50,3092,2431,344534.8399,8189
201705,18140,"columbus, oh",31,255345,3937,38.5,2744,3971,344633.8312,7908
201705,26900,"indianapolis-carmel-anderson, in",32,228170,5582,52,2920,5408,312392.8519,10990
201705,29820,"las vegas-henderson-paradise, nv",33,318999.5,6537,50,3704,6949,492532.9415,13486
201705,12420,"austin-round rock, tx",34,398104,7839,44,4140,3488,595429.4668,11327
201705,34980,"nashville-davidson--murfreesboro--franklin, tn",35,389900,6087,34.5,3664,2775,566968.2447,8862
201705,41940,"san jose-sunnyvale-santa clara, ca",36,998500,1301,24.5,1560,1813,1623918.975,3114
201705,47260,"virginia beach-norfolk-newport news, va-nc",37,274950,11819,56.5,3916,664,352180.5495,12483
201705,33340,"milwaukee-waukesha-west allis, wi",38,244900,3599,43.5,1968,2677,352302.3491,6276
201705,39300,"providence-warwick, ri-ma",39,356950,4936,45.5,2644,1407,547441.5159,6343
201705,27260,"jacksonville, fl",40,319637.5,8175,61,2896,5976,437853.1394,14151
201705,36420,"oklahoma city, ok",41,230499.5,6341,57,2384,10,299231.2124,6351
201705,31140,"louisville/jefferson county, ky-in",42,241900,3901,48.5,2016,2781,324913.5605,6682
201705,32820,"memphis, tn-ms-ar",43,186750,4772,53.5,1872,1458,252593.5781,6230
201705,35380,"new orleans-metairie, la",44,275000,4659,62.5,1592,2403,380328.8433,7062
201705,40060,"richmond, va",45,299925,4459,49.5,2136,4607,354541.4594,9066
201705,39580,"raleigh, nc",46,369720.5,4699,52,2248,2343,440738.8744,7042
201705,15380,"buffalo-cheektowaga-niagara falls, ny",47,179900,2024,36,1356,56,246190.786,2080
201705,25540,"hartford-west hartford-east hartford, ct",48,287000,5521,53.5,2344,2010,365078.4651,7531
201705,13820,"birmingham-hoover, al",49,213005,5877,68.5,1784,1583,278868.7898,7460
201705,40380,"rochester, ny",50,179900,2812,38,1592,124,236699.6126,2936
201704,35620,"new york-newark-jersey city, ny-nj-pa",1,474900,70888,58,26132,10127,1107335.411,81015
201704,31080,"los angeles-long beach-anaheim, ca",2,759000,16483,32,11340,10226,1596622.668,26709
201704,16980,"chicago-naperville-elgin, il-in-wi",3,309900,33185,46,17340,25488,473137.8513,58673
201704,19100,"dallas-fort worth-arlington, tx",4,378880,14397,43,9392,13385,547600.8145,27782
201704,26420,"houston-the woodlands-sugar land, tx",5,319900,25930,50,11360,11931,437380.0389,37861
201704,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,235000,24103,60,9824,15315,355337.9033,39418
201704,47900,"washington-arlington-alexandria, dc-va-md-wv",7,464896,15993,35,11172,7185,669467.8262,23178
201704,33100,"miami-fort lauderdale-west palm beach, fl",8,390000,49141,81,12188,17271,914705.9065,66412
201704,12060,"atlanta-sandy springs-roswell, ga",9,299900,37297,45,18708,13952,424004.5511,51249
201704,14460,"boston-cambridge-newton, ma-nh",10,549000,8536,38,6904,2522,867136.4105,11058
201704,41860,"san francisco-oakland-hayward, ca",11,895000,4147,24,4720,4616,1464842.202,8763
201704,19820,"detroit-warren-dearborn, mi",12,220000,10545,45,6268,207,326937.7235,10752
201704,38060,"phoenix-mesa-scottsdale, az",13,347000,17904,50,7936,5241,569814.0746,23145
201704,42660,"seattle-tacoma-bellevue, wa",14,497750,3720,17,4756,1,781932.7708,3721
201704,33460,"minneapolis-st. paul-bloomington, mn-wi",15,350000,8573,42,5944,9829,474173.5102,18402
201704,40140,"riverside-san bernardino-ontario, ca",16,375000,14621,47,7048,5143,545576.6882,19764
201704,45300,"tampa-st. petersburg-clearwater, fl",17,264900,14110,57,5880,10147,396270.0379,24257
201704,41740,"san diego-carlsbad, ca",18,699000,5056,31,3896,306,1264889.057,5362
201704,41180,"st. louis, mo-il",19,194900,9454,53,4444,6821,287067.4047,16275
201704,19740,"denver-aurora-lakewood, co",20,539000,5266,26,5812,500,724525.2631,5766
201704,12580,"baltimore-columbia-towson, md",21,299900,10004,47,5000,2116,400182.4706,12120
201704,38300,"pittsburgh, pa",22,169900,8572,73,3048,4722,267118.6834,13294
201704,38900,"portland-vancouver-hillsboro, or-wa",23,485000,4517,32,4068,226,624880.9535,4743
201704,16740,"charlotte-concord-gastonia, nc-sc",24,338500,8438,52,3900,4873,439936.1334,13311
201704,36740,"orlando-kissimmee-sanford, fl",25,291500,9946,61,4032,6868,433651.7551,16814
201704,17460,"cleveland-elyria, oh",26,159000,6473,60,2644,4660,250999.9835,11133
201704,41700,"san antonio-new braunfels, tx",27,299800,8355,54,3604,5346,396979.7777,13701
201704,17140,"cincinnati, oh-ky-in",28,230000,6310,52,3028,5713,317946.3847,12023
201704,40900,"sacramento--roseville--arden-arcade, ca",29,469000,3761,34,3224,4219,633003.2801,7980
201704,28140,"kansas city, mo-ks",30,279500,5464,51,3076,2235,343422.6477,7699
201704,18140,"columbus, oh",31,239901,3636,46,2488,3641,335521.0234,7277
201704,26900,"indianapolis-carmel-anderson, in",32,219900,5444,53,2880,5041,302953.0482,10485
201704,29820,"las vegas-henderson-paradise, nv",33,314500,7046,49,3548,6696,480694.338,13742
201704,12420,"austin-round rock, tx",34,399000,7056,43,3788,3272,604621.3623,10328
201704,34980,"nashville-davidson--murfreesboro--franklin, tn",35,357900,8235,37,4076,7,499918.1254,8242
201704,41940,"san jose-sunnyvale-santa clara, ca",36,980000,1230,22,1632,1637,1485164.434,2867
201704,47260,"virginia beach-norfolk-newport news, va-nc",37,269900,11457,57,3780,642,346323.5893,12099
201704,33340,"milwaukee-waukesha-west allis, wi",38,229900,3486,42,1832,2514,341315.4814,6000
201704,39300,"providence-warwick, ri-ma",39,349900,4519,56,2392,1288,545592.7246,5807
201704,27260,"jacksonville, fl",40,310000,8041,63,3124,5756,423652.5198,13797
201704,36420,"oklahoma city, ok",41,225000,6288,57,2248,13,288687.2988,6301
201704,31140,"louisville/jefferson county, ky-in",42,229900,3797,51,1816,2654,312271.9647,6451
201704,32820,"memphis, tn-ms-ar",43,182500,4732,56,1916,1382,247066.5675,6114
201704,35380,"new orleans-metairie, la",44,269500,4531,67,1560,2225,370131.74,6756
201704,40060,"richmond, va",45,294900,4158,48,2052,4392,348114.2978,8550
201704,39580,"raleigh, nc",46,367300,4480,51,2284,2249,437716.6512,6729
201704,15380,"buffalo-cheektowaga-niagara falls, ny",47,169900,1966,37,1108,33,235157.241,1999
201704,25540,"hartford-west hartford-east hartford, ct",48,279000,5013,61,1992,1704,364386.9707,6717
201704,13820,"birmingham-hoover, al",49,209000,5733,68,1916,1508,271186.1559,7241
201704,40380,"rochester, ny",50,174900,2765,43,1480,80,230049.8455,2845
201703,35620,"new york-newark-jersey city, ny-nj-pa",1,452450,68043,61.5,24700,9480,1051116.039,77523
201703,31080,"los angeles-long beach-anaheim, ca",2,744443.5,15778,37.5,10496,9465,1577241.957,25243
201703,16980,"chicago-naperville-elgin, il-in-wi",3,299450,32955,45,17408,22168,463703.3085,55123
201703,19100,"dallas-fort worth-arlington, tx",4,369500,13900,42,8956,11873,535737.9833,25773
201703,26420,"houston-the woodlands-sugar land, tx",5,315495,24598,51,10664,10850,432338.0351,35448
201703,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,228950,23475,65,9436,13156,346281.2209,36631
201703,47900,"washington-arlington-alexandria, dc-va-md-wv",7,449495,14720,37,10044,6389,661648.1489,21109
201703,33100,"miami-fort lauderdale-west palm beach, fl",8,389000,49848,83,13200,16705,899941.0928,66553
201703,12060,"atlanta-sandy springs-roswell, ga",9,287414,36293,45,18784,13267,416255.052,49560
201703,14460,"boston-cambridge-newton, ma-nh",10,539000,7853,46,5612,2190,858729.1519,10043
201703,41860,"san francisco-oakland-hayward, ca",11,885000,3639,24,4012,4051,1409203.57,7690
201703,19820,"detroit-warren-dearborn, mi",12,208750,10576,48.5,5972,158,312138.3217,10734
201703,38060,"phoenix-mesa-scottsdale, az",13,337000,18284,51,8460,4902,560403.0997,23186
201703,42660,"seattle-tacoma-bellevue, wa",14,482027.5,3417,19.5,3984,1,758861.3676,3418
201703,33460,"minneapolis-st. paul-bloomington, mn-wi",15,356850,8003,42,5376,7845,482434.5636,15848
201703,40140,"riverside-san bernardino-ontario, ca",16,369450,14642,56.5,6740,4936,541933.5142,19578
201703,45300,"tampa-st. petersburg-clearwater, fl",17,259900,14389,57,6008,9782,390584.9206,24171
201703,41740,"san diego-carlsbad, ca",18,678450,4821,32,3712,300,1251448.226,5121
201703,41180,"st. louis, mo-il",19,187700,9184,57,4212,5862,278691.7813,15046
201703,19740,"denver-aurora-lakewood, co",20,549000,4655,29.5,5244,337,744037.674,4992
201703,12580,"baltimore-columbia-towson, md",21,289950,9505,52.5,4716,2025,383468.3301,11530
201703,38300,"pittsburgh, pa",22,164950,8442,96.5,2800,4262,261488.2818,12704
201703,38900,"portland-vancouver-hillsboro, or-wa",23,480957.5,4188,37,3368,247,621712.0146,4435
201703,16740,"charlotte-concord-gastonia, nc-sc",24,328232,8019,57,3776,4565,428252.8419,12584
201703,36740,"orlando-kissimmee-sanford, fl",25,285000,9952,61,3888,6490,422682.1136,16442
201703,17460,"cleveland-elyria, oh",26,156750,6490,65,2752,1886,250276.9912,8376
201703,41700,"san antonio-new braunfels, tx",27,299000,8000,58.5,3372,4529,388685.3987,12529
201703,17140,"cincinnati, oh-ky-in",28,212995,6327,55,2892,5154,306009.0656,11481
201703,40900,"sacramento--roseville--arden-arcade, ca",29,459000,3479,38,2900,3787,628954.9959,7266
201703,28140,"kansas city, mo-ks",30,264945,5463,55.5,2856,1982,328282.4086,7445
201703,18140,"columbus, oh",31,222450,3682,52,2092,2970,321713.401,6652
201703,26900,"indianapolis-carmel-anderson, in",32,204999.5,5505,60,2724,4538,294294.5491,10043
201703,29820,"las vegas-henderson-paradise, nv",33,299944,7044,50,3800,6034,470587.7745,13078
201703,12420,"austin-round rock, tx",34,392245,6490,45,3648,2794,598324.3503,9284
201703,34980,"nashville-davidson--murfreesboro--franklin, tn",35,351688,7884,38,3664,8,489182.2784,7892
201703,41940,"san jose-sunnyvale-santa clara, ca",36,957000,1053,23,1408,1414,1486179.927,2467
201703,47260,"virginia beach-norfolk-newport news, va-nc",37,264950,11016,58.5,3704,549,340226.6177,11565
201703,33340,"milwaukee-waukesha-west allis, wi",38,219450,5362,45,2112,14,304325.3212,5376
201703,39300,"providence-warwick, ri-ma",39,341950,4430,65.5,1908,1069,524015.5918,5499
201703,27260,"jacksonville, fl",40,299949.5,8023,64,2972,5400,416364.4568,13423
201703,36420,"oklahoma city, ok",41,220540,6307,57,2380,4,282482.9666,6311
201703,31140,"louisville/jefferson county, ky-in",42,219500,3683,56.5,1832,2394,303751.4906,6077
201703,32820,"memphis, tn-ms-ar",43,175200,4626,61.5,1660,1166,236088.5329,5792
201703,35380,"new orleans-metairie, la",44,262500,4437,72,1524,1949,365573.3014,6386
201703,40060,"richmond, va",45,289000,4002,48,2084,3857,344545.1579,7859
201703,39580,"raleigh, nc",46,359475,4277,51,2240,1939,425723.3406,6216
201703,15380,"buffalo-cheektowaga-niagara falls, ny",47,164950,1962,46,1048,29,227913.7359,1991
201703,25540,"hartford-west hartford-east hartford, ct",48,274900,4872,69.5,1712,1424,361159.176,6296
201703,13820,"birmingham-hoover, al",49,198200,5665,79.5,1948,1253,266063.6743,6918
201703,40380,"rochester, ny",50,162450,2683,47,1288,71,221787.8083,2754
201702,35620,"new york-newark-jersey city, ny-nj-pa",1,442450,64760,89,20272,8808,1042594.869,73568
201702,31080,"los angeles-long beach-anaheim, ca",2,709500,15326,41.5,9004,8566,1520379.428,23892
201702,16980,"chicago-naperville-elgin, il-in-wi",3,285600,31378,62.5,15432,17818,451322.9015,49196
201702,19100,"dallas-fort worth-arlington, tx",4,362022,13479,47.5,8068,10688,518370.1021,24167
201702,26420,"houston-the woodlands-sugar land, tx",5,309950,23637,61.5,9712,9670,423923.2901,33307
201702,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,219949.5,22765,87,8312,10882,337691.6133,33647
201702,47900,"washington-arlington-alexandria, dc-va-md-wv",7,432500,13681,55.5,7796,5339,648427.5733,19020
201702,33100,"miami-fort lauderdale-west palm beach, fl",8,382450,50127,86.5,13356,15231,893933.4532,65358
201702,12060,"atlanta-sandy springs-roswell, ga",9,277000,35485,50.5,15780,10959,400620.1071,46444
201702,14460,"boston-cambridge-newton, ma-nh",10,514900,7286,72.5,3808,1648,843225.5073,8934
201702,41860,"san francisco-oakland-hayward, ca",11,838950,3234,25.5,3280,3447,1368364.976,6681
201702,19820,"detroit-warren-dearborn, mi",12,189750,10994,60,5420,156,299207.8856,11150
201702,38060,"phoenix-mesa-scottsdale, az",13,327000,18587,58.5,8576,4338,547698.0917,22925
201702,42660,"seattle-tacoma-bellevue, wa",14,461495,3262,31,2904,1,737845.5884,3263
201702,33460,"minneapolis-st. paul-bloomington, mn-wi",15,352400,7379,54,4204,6136,475988.165,13515
201702,40140,"riverside-san bernardino-ontario, ca",16,364700,14953,69.5,6244,4272,535317.0642,19225
201702,45300,"tampa-st. petersburg-clearwater, fl",17,254000,14774,64,6096,8973,386181.1994,23747
201702,41740,"san diego-carlsbad, ca",18,667500,4647,33,3280,295,1258123.195,4942
201702,41180,"st. louis, mo-il",19,173500,8832,81.5,3780,4856,265216.44,13688
